Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
1.479223706483840942e+03,3.113859542125685387e-01,0.000000000000000000e+00,3.963799999999999812e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.480224459648132324e+03,6.297168504212507401e+00,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.481225330114364624e+03,3.989428093485689608e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.514200000000000301e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.482225944042205811e+03,5.617844142125667517e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.483226769685745239e+03,4.943181542125674177e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.484227441310882568e+03,5.024559542125675016e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.485228042364120483e+03,5.105937542125675854e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.486233380317687988e+03,5.187315542125676693e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.487233984708786011e+03,5.268693542125677531e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.488234595537185669e+03,5.350071542125678370e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.489234854698181152e+03,5.431449542125679208e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.490235535860061646e+03,5.512827542125680047e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.491236226558685303e+03,6.369060185691313158e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.523899999999999721e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.492236363172531128e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.963799999999999812e+01,3.514200000000000301e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.493236846923828125e+03,6.470426164212506492e+00,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.494237662792205811e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.963799999999999812e+01,3.523899999999999721e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.495238253831863403e+03,6.328898784212515949e+00,0.000000000000000000e+00,3.958899999999999864e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.496238908290863037e+03,6.440436354212790704e+00,0.000000000000000000e+00,3.954099999999999682e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.497239514350891113e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.963799999999999812e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.498240164995193481e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.968699999999999761e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.499240921020507812e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.973599999999999710e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
