Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
4.030598688125610352e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.683299999999999841e+01,2.433999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.154579663276672363e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.722400000000000020e+01,2.443799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.275409364700317383e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.737000000000000099e+01,2.448699999999999832e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.393471598625183105e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.741900000000000048e+01,2.468199999999999861e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.511628794670104980e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.741900000000000048e+01,2.443799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.630318021774291992e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.771300000000000097e+01,2.438899999999999935e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.749445366859436035e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.780999999999999872e+01,2.448699999999999832e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.865288639068603516e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.795700000000000074e+01,2.458500000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.982132887840270996e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.805499999999999972e+01,2.448699999999999832e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.101141524314880371e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.825000000000000000e+01,2.448699999999999832e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.220371937751770020e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.834799999999999898e+01,2.438899999999999935e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.339903306961059570e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.849500000000000099e+01,2.453600000000000136e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.459397506713867188e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.859199999999999875e+01,2.463299999999999912e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.579183101654052734e+01,8.181139549342178441e+01,0.000000000000000000e+00,2.888599999999999923e+01,2.468199999999999861e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.699037623405456543e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.883699999999999974e+01,2.458500000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
