Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.233933181762695312e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.611899999999999977e+01,2.820100000000000051e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.245427813529968262e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.839699999999999847e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.257019326686859131e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.611899999999999977e+01,2.810399999999999920e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.268518636226654053e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.279995453357696533e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.810399999999999920e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.291515195369720459e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.302962894439697266e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.815200000000000102e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.314442367553710938e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.825000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.325895249843597412e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.815200000000000102e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.337991175651550293e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.611899999999999977e+01,2.810399999999999920e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.349545609951019287e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.592399999999999949e+01,2.820100000000000051e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.360965392589569092e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.611899999999999977e+01,2.849500000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.372410569190979004e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.611899999999999977e+01,2.825000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
