Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.176130299568176270e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.187735774517059326e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.198966324329376221e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.210556006431579590e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.222970778942108154e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.234287841320037842e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.245604457855224609e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.257043206691741943e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.268418953418731689e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.279910337924957275e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.291516423225402832e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.303000488281250000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.314761974811553955e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.326402237415313721e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.337627003192901611e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.349256467819213867e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.360435328483581543e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.372807428836822510e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.384015140533447266e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.395650148391723633e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.406887192726135254e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.418248991966247559e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.429666564464569092e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.441590225696563721e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.452738947868347168e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.464417109489440918e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.475678608417510986e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.487319686412811279e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.498616490364074707e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.509986217021942139e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.521763360500335693e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.533371639251708984e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.544997184276580811e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.556247043609619141e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.567641441822052002e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.578887786865234375e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.590219964981079102e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.602752876281738281e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.614191653728485107e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.625478227138519287e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.636911380290985107e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.648133847713470459e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.659523653984069824e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.671270344257354736e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.683935134410858154e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.695250177383422852e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.707049236297607422e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.718579900264739990e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.729947702884674072e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.741228520870208740e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.753756871223449707e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.765329222679138184e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.776733741760253906e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.787949442863464355e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.799309694766998291e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.810824716091156006e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.823480753898620605e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.835065319538116455e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.846473701000213623e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.857978932857513428e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.869347555637359619e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.880677535533905029e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.892735900878906250e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.904310908317565918e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.915745110511779785e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.927317562103271484e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.938734376430511475e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.950454318523406982e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.961730363368988037e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.974511706829071045e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
